SPY,Open,High,Low,Close,Volume
2025-02-13 11:00:00,607.09,607.48,606.61,606.69,1226445.0
2025-02-13 11:30:00,606.7,606.96,605.75,606.1,1388744.0
2025-02-13 12:00:00,606.1,606.695,605.72,606.54,926485.0
2025-02-13 12:30:00,606.54,606.97,605.795,606.1829,908276.0
2025-02-13 13:00:00,606.17,606.44,604.99,606.2,1306096.0
2025-02-13 13:30:00,606.2,607.25,605.31,607.19,2390098.0
2025-02-13 14:00:00,607.19,608.41,607.03,608.28,3403575.0
2025-02-13 14:30:00,608.28,609.29,608.1422,608.9,2809143.0
2025-02-13 15:00:00,608.895,609.71,608.82,609.5799,3111972.0
2025-02-13 15:30:00,609.57,609.94,609.09,609.69,8174971.0
2025-02-13 16:00:00,609.7,609.92,609.24,609.39,2455288.0
2025-02-14 09:30:00,609.94,610.64,609.76,610.465,2902036.0
2025-02-14 10:00:00,610.48,610.99,610.02,610.24,1738503.0
2025-02-14 10:30:00,610.24,610.665,609.73,610.51,1347268.0
2025-02-14 11:00:00,610.53,610.85,609.4,609.99,2563165.0
2025-02-14 11:30:00,610.01,610.295,609.5,610.23,1486327.0
2025-02-14 12:00:00,610.22,610.245,609.27,609.3201,1278157.0
2025-02-14 12:30:00,609.35,610.04,609.07,609.92,835169.0
2025-02-14 13:00:00,609.92,610.09,609.7,609.9299,608054.0
2025-02-14 13:30:00,609.93,610.7507,609.88,610.48,899658.0
2025-02-14 14:00:00,610.4899,610.72,610.06,610.13,1160021.0
2025-02-14 14:30:00,610.15,610.3024,609.83,610.22,1195039.0
2025-02-14 15:00:00,610.21,610.2448,609.59,609.67,1235463.0
2025-02-14 15:30:00,609.66,610.29,609.545,609.7,5528584.0
2025-02-14 16:00:00,609.73,610.0901,609.42,609.77,2074016.0
2025-02-18 09:30:00,610.88,611.0,609.95,610.11,2817931.0
2025-02-18 10:00:00,610.1538,610.3099,609.33,609.63,2000729.0
2025-02-18 10:30:00,609.64,610.62,609.4,610.61,1670784.0
2025-02-18 11:00:00,610.605,610.74,609.76,610.41,1016329.0
2025-02-18 11:30:00,610.4,610.855,610.06,610.25,973573.0
2025-02-18 12:00:00,610.24,610.32,609.78,610.035,774524.0
2025-02-18 12:30:00,610.0402,610.545,610.0402,610.35,878792.0
2025-02-18 13:00:00,610.34,610.6587,609.52,609.89,1299544.0
2025-02-18 13:30:00,609.88,609.93,609.4519,609.66,1226524.0
2025-02-18 14:00:00,609.655,609.83,608.38,609.219,2331918.0
2025-02-18 14:30:00,609.22,610.04,609.11,609.85,1532230.0
2025-02-18 15:00:00,609.87,609.96,609.63,609.78,1547286.0
2025-02-18 15:30:00,609.77,611.38,609.63,611.35,5115987.0
2025-02-18 16:00:00,611.42,611.5,611.1,611.21,1496701.0
2025-02-19 09:30:00,610.08,610.27,609.6845,609.92,2191033.0
2025-02-19 10:00:00,609.92,610.235,609.56,610.06,2641836.0
2025-02-19 10:30:00,610.06,610.89,609.82,610.14,1815832.0
2025-02-19 11:00:00,610.14,611.26,610.14,611.18,2755856.0
2025-02-19 11:30:00,611.17,611.77,610.98,611.7,1019096.0
2025-02-19 12:00:00,611.66,611.96,611.01,611.05,1309721.0
2025-02-19 12:30:00,611.06,611.82,610.86,611.56,1112316.0
2025-02-19 13:00:00,611.56,611.7,610.65,611.66,1014802.0
2025-02-19 13:30:00,611.67,612.04,611.48,611.49,1207719.0
2025-02-19 14:00:00,611.52,613.08,611.4,612.8201,2132180.0
2025-02-19 14:30:00,612.82,613.23,612.6203,613.11,1274573.0
2025-02-19 15:00:00,613.08,613.1,611.8,612.0999,2045474.0
2025-02-19 15:30:00,612.11,613.06,612.08,612.9,5357636.0
2025-02-19 16:00:00,612.93,612.93,611.6841,612.05,2073010.0
2025-02-20 09:30:00,611.54,611.684,608.31,608.3825,3793391.0
2025-02-20 10:00:00,608.4,609.36,607.02,609.11,4008407.0
2025-02-20 10:30:00,609.1,609.52,607.08,607.35,1890108.0
2025-02-20 11:00:00,607.35,608.45,607.23,608.26,1899625.0
2025-02-20 11:30:00,608.255,608.42,607.1,607.46,2117048.0
2025-02-20 12:00:00,607.45,608.9399,607.28,608.79,1709453.0
2025-02-20 12:30:00,608.78,609.0999,608.025,608.03,962429.0
2025-02-20 13:00:00,608.03,608.49,607.64,607.96,2175270.0
2025-02-20 13:30:00,607.94,608.76,607.82,608.6,1958133.0
2025-02-20 14:00:00,608.6,609.49,608.5,609.17,1647206.0
2025-02-20 14:30:00,609.16,610.1,608.72,609.86,2150379.0
2025-02-20 15:00:00,609.865,610.0987,609.26,609.84,1906581.0
2025-02-20 15:30:00,609.84,610.7,609.4625,610.39,5353306.0
2025-02-20 16:00:00,610.39,610.5,609.77,610.0195,2871953.0
2025-02-21 09:30:00,610.16,610.3,608.24,608.4701,3537385.0
2025-02-21 10:00:00,608.5,608.65,606.52,606.76,5756989.0
2025-02-21 10:30:00,606.75,607.06,605.766,606.8399,3157631.0
2025-02-21 11:00:00,606.84,607.48,606.18,606.94,5434327.0
2025-02-21 11:30:00,606.95,607.5,606.31,606.805,1884403.0
2025-02-21 12:00:00,606.8,607.1292,605.16,605.7199,3601474.0
2025-02-21 12:30:00,605.755,605.79,603.62,603.82,4613314.0
2025-02-21 13:00:00,603.83,603.8493,602.1001,602.16,4397174.0
2025-02-21 13:30:00,602.145,603.225,601.57,601.7535,4277966.0
2025-02-21 14:00:00,601.76,602.33,599.65,599.91,4124030.0
2025-02-21 14:30:00,599.9099,600.66,599.47,600.035,4465601.0
2025-02-21 15:00:00,600.03,600.64,599.66,600.56,4892971.0
2025-02-21 15:30:00,600.58,600.91,599.5,600.0,10622569.0
2025-02-21 16:00:00,600.01,600.4,599.75,600.21,10903956.0
2025-02-24 09:30:00,602.02,603.03,598.6313,598.76,5124253.0
2025-02-24 10:00:00,598.76,599.445,596.49,597.95,5767078.0
2025-02-24 10:30:00,597.93,598.45,596.75,597.7,2700700.0
2025-02-24 11:00:00,597.72,600.38,597.47,600.0962,2649802.0
2025-02-24 11:30:00,600.13,600.8,599.4019,599.97,1917862.0
2025-02-24 12:00:00,599.98,601.58,599.8201,601.04,1565003.0
2025-02-24 12:30:00,601.08,601.85,600.55,600.635,1277626.0
2025-02-24 13:00:00,600.644,601.71,600.53,601.41,1183735.0
2025-02-24 13:30:00,601.39,601.6133,600.36,600.64,1035722.0
2025-02-24 14:00:00,600.62,601.43,599.84,600.07,1759908.0
2025-02-24 14:30:00,600.06,600.66,599.39,599.78,1887339.0
2025-02-24 15:00:00,599.81,600.03,598.9,599.1,3338567.0
2025-02-24 15:30:00,599.11,599.72,596.64,597.2,10471360.0
2025-02-24 16:00:00,597.21,597.98,596.93,597.64,5986903.0
2025-02-25 09:30:00,597.15,597.89,594.25,595.23,5703292.0
2025-02-25 10:00:00,595.25,595.28,590.67,590.85,7298771.0
2025-02-25 10:30:00,590.86,593.44,590.5033,592.33,5251750.0
2025-02-25 11:00:00,592.34,592.42,590.73,590.87,3099219.0
2025-02-25 11:30:00,590.85,593.8084,589.56,593.2,3645992.0
2025-02-25 12:00:00,593.13,593.69,592.12,593.68,1878933.0
2025-02-25 12:30:00,593.67,594.8,593.46,594.79,2285497.0
2025-02-25 13:00:00,594.78,596.18,593.64,593.7,2672341.0
2025-02-25 13:30:00,593.705,595.87,593.61,594.71,2271983.0
2025-02-25 14:00:00,594.65,594.88,593.01,593.07,2006453.0
2025-02-25 14:30:00,593.04,595.58,593.02,595.24,2915858.0
2025-02-25 15:00:00,595.23,596.64,594.74,595.89,3494583.0
2025-02-25 15:30:00,595.9,596.02,593.57,594.21,7194196.0
2025-02-25 16:00:00,594.22,595.38,594.08,595.26,3239274.0
2025-02-26 09:30:00,595.93,597.8,595.1,597.71,4695618.0
2025-02-26 10:00:00,597.71,599.28,597.2411,597.94,3085649.0
2025-02-26 10:30:00,597.975,599.21,597.95,598.85,1721420.0
2025-02-26 11:00:00,598.87,599.58,598.65,598.65,1929898.0
2025-02-26 11:30:00,598.68,599.43,597.82,598.01,1753016.0
2025-02-26 12:00:00,598.06,599.3791,597.68,598.6,1686126.0
2025-02-26 12:30:00,598.65,599.01,595.1,595.605,2524123.0
2025-02-26 13:00:00,595.59,595.86,593.85,593.925,2590483.0
2025-02-26 13:30:00,593.865,594.59,592.12,592.58,2886822.0
2025-02-26 14:00:00,592.55,593.8897,591.8556,593.389,3105429.0
2025-02-26 14:30:00,593.35,594.64,592.63,592.76,2233529.0
2025-02-26 15:00:00,592.8,593.98,592.46,593.59,2315881.0
2025-02-26 15:30:00,593.59,595.29,593.14,594.43,6328749.0
2025-02-26 16:00:00,594.45,600.0,592.23,594.5,3625659.0
2025-02-27 09:30:00,596.85,598.02,592.14,592.435,5890791.0
2025-02-27 10:00:00,592.43,596.52,590.52,595.45,6431577.0
2025-02-27 10:30:00,595.45,595.72,593.29,593.432,2724297.0
2025-02-27 11:00:00,593.44,596.24,593.22,594.1213,2470161.0
2025-02-27 11:30:00,594.13,594.9589,592.28,592.45,2312216.0
2025-02-27 12:00:00,592.49,593.99,591.4,593.95,2462927.0
2025-02-27 12:30:00,593.96,594.475,592.37,593.42,1830736.0
2025-02-27 13:00:00,593.44,595.16,593.305,594.59,2239049.0
2025-02-27 13:30:00,594.63,594.95,593.641,593.71,1254520.0
2025-02-27 14:00:00,593.76,593.84,590.68,590.7697,2592714.0
2025-02-27 14:30:00,590.782,590.8,588.34,589.28,5034163.0
2025-02-27 15:00:00,589.3,589.35,586.24,586.31,6566007.0
2025-02-27 15:30:00,586.363,587.57,584.65,585.04,15219479.0
2025-02-27 16:00:00,585.05,585.91,584.72,585.73,11384638.0
2025-02-28 09:30:00,585.56,586.33,583.27,586.03,8529278.0
2025-02-28 10:00:00,586.01,588.38,585.225,588.36,5169608.0
2025-02-28 10:30:00,588.36,588.8998,587.09,588.86,3341921.0
2025-02-28 11:00:00,588.87,589.03,586.01,586.06,2879052.0
2025-02-28 11:30:00,586.07,588.34,585.83,587.34,2112070.0
2025-02-28 12:00:00,587.3647,588.3,586.48,587.025,1744506.0
2025-02-28 12:30:00,587.075,587.18,583.6,583.6866,4642612.0
2025-02-28 13:00:00,583.69,584.79,582.44,584.72,6277798.0
2025-02-28 13:30:00,584.69,586.52,583.58,583.6025,3656783.0
2025-02-28 14:00:00,583.6,585.83,583.531,585.67,2868094.0
2025-02-28 14:30:00,585.6699,588.25,585.25,588.1,3731695.0
2025-02-28 15:00:00,588.09,589.68,587.7,589.615,4947446.0
2025-02-28 15:30:00,589.63,594.72,587.93,594.07,20419361.0
2025-02-28 16:00:00,594.06,594.2,593.05,593.46,11369573.0
